cleaned_headline,is_satirical
"""C'est n'importe quoi"" : à Marseille, la construction d'un théâtre dans la prison des Baumettes irrite les surveillants",0
"CIO : changement climatique, transition avec Kirsty Coventry, JO 2030… Les (derniers) projets de Thomas Bach",0
Corruption de mineurs : Jean-Marc Morandini condamné en appel à deux ans de prison avec sursis,0
"Gaza : deux Français ""sérieusement blessés"" par des frappes sur des bâtiments de l'ONU",0
"Édouard Philippe a reçu un courrier contenant une douille, une enquête ouverte",0
"Cantines scolaires à Grasse : entre quantité insuffisante et qualité médiocre, les parents en colère",0
"Auchan autorisé a posteriori à racheter 98 magasins Casino, sous conditions",0
"""Obligés de nous barricader"" : les Restos du Cœur du bassin d'Arcachon frappés par deux cambriolages en trois jours",0
Panne de courant à l'aéroport de Londres-Heathrow : Eurostar ajoute plusieurs trains entre Paris et Londres,0
"Dans la presse algérienne, le recteur de la Grande Mosquée de Paris regrette l'absence de Retailleau à la rupture du jeûne",0
"Prêt-à-porter : C&A envisage la fermeture de 24 magasins, plus de 300 emplois menacés",0
"Polémique après deux agressions antisémites à Villeurbanne, où l'ancien maire attaque frontalement LFI",0
"À l'occasion de la sortie du filmMinecraft, McDonald's lance un menu avec un jouet… pour les adultes",0
Prison de la Santé : dix ans de prison requis contre un surveillant pénitentiaire pour viols sur un détenu,0
"À Nice, une nouvelle réplique du séisme de mardi ressentie",0
"RDC : plus de 100.000 personnes ont fui vers les pays voisins en moins de trois mois, indique l'ONU",0
"Soudan : les paramilitaires annoncent des dizaines de morts, la bataille pour le palais présidentiel n'est ""pas terminée""",0
"Paris : attaque au sabre devant un lycée du 16e arrondissement, un élève blessé",0
Bouches-du-Rhône : une employée municipale suspendue pour avoir dansé sur une chanson hostile à Emmanuel Macron,0
États-Unis : Trump assure que Musk ne sera pas informé d'une stratégie militaire secrète concernant la Chine,0
RSA: le gouvernement réfléchit à un barème de sanctions en cas de manquements des bénéficiaires,0
"Municipales à Bordeaux : le député Thomas Cazenave lance une ""grande consultation"" auprès des Bordelais",0
"""Ne venez pas ici"" : la Belgique lance une campagne pour dissuader les migrants de venir sur son sol",0
"Suède : les cinq suspects dans l'affaire du meurtre de Salwan Momika, le brûleur de Coran, sont mis hors de cause",0
"À Lyon, une nouvelle stratégie ""coups de poing"" contre l'insécurité dans des quartiers de centre-ville",0
"Six nations : la FFR répond à une ""information erronée"" sur ses gains après la victoire dans le Tournoi",0
Var : plus de 4 millions d'euros saisis dans le démantèlement d'un réseau international de blanchiment,0
États-Unis : Elon Musk offre 100 dollars aux signataires d'une pétition avant une élection dans le Wisconsin,0
"Mettre à contribution les retraités : le Medef reste ouvert, la CGT y voit une ""ligne rouge""",0
Italie : une compagnie ferroviaire soupçonnée d'avoir entravé l'arrivée de SNCF Voyages Italia,0
"Blanchiment d'argent : un réseau entre France, Andorre et Espagne démantelé, plus de 4 millions d'euros de biens saisis",0
"Devant la mosquée de Libourne, un bénévole qui distribuait des repas pour la rupture du jeûne du ramadan agressé au couteau",0
Drôme : le mari d'une nounou mis en examen pour viol sur trois enfants,0
"Après la mort de Nicolas Florian, le ""bal des prétendants"" pour incarner la droite bordelaise fait rage",0
"Retraites : LFI prépare une nouvelle motion de censure, annonce Éric Coquerel",0
"Procès des geôliers de Daech : "" J'ai été un terroriste et je ne m'en excuserai jamais "", soutient Mehdi Nemmouche",0
"Mariah Carey, accusée de plagiat pour son tubeAll I Want for Christmas Is You,remporte le procès",0
Coco 2est officiellement en développement dans les studios Disney et Pixar,0
"Iran : les menaces américaines ne mèneront ""nulle part"", déclare le guide suprême",0
"Procès des geôliers de Daech: après cinq semaines de débats, Mehdi Nemmouche fixé sur son sort ce vendredi",0
"Croatie-France : des Bleus catas, Deschamps peu inspiré, la chaleur de Split… Nos coups de cœur et coups de griffe",0
Crise viticole : Annie Genevard annonce 9 millions d'euros d'aides,0
Loi narcotrafic : les débats à l'Assemblée nationale perturbés par une panne technique rarissime,0
Comité olympique français : David Lappartient annonce qu'il ne se représentera pas,0
"Sortie d'un livre sur Crépol : ""Les victimes le vivent quasiment comme une deuxième attaque"", dénonce Marie-Hélène Thoraval",0
"Nettoyage des tags, aide au loyer… Le plan de la ville de Nantes pour lutter contre la vacance commerciale",0
"Toutes les régions glaciaires ont vu leur masse fondre l'an dernier, déclare l'ONU",0
Épidémie de chikungunya : deux premiers décès confirmés à La Réunion,0
"Formule 1 : Lando Norris tient son rang durant l'unique séance d'essais en Chine, Charles Leclerc deuxième",0
"Entouré d'écoliers, Donald Trump se met en scène lors de la signature du décret pour ""éliminer"" le ministère de l'Éducation",0
Gaza : l'armée israélienne appelle les habitants du sud de la ville à évacuer avant une frappe,0
"Libourne : une interdiction des regroupements sur le parvis de la gare, pour lutter contre le ""sentiment d'insécurité""",0
États-Unis : l'administration Trump va autoriser de nouveaux forages pétroliers et gaziers en Alaska,0
Vents violents : sept départements placés en vigilance orange ce vendredi,0
"Messieurs les Bleus, monsieur Deschamps : réveillez-vous !",0
"Le Figaroa visité le chantier du futur maxi-trimaran de l'équipe Gitana qui promet ""de grandes surprises""",0
"Aéroport de Londres-Heathrow : l'incendie ""ne semble pas suspect"", selon les pompiers",0
États-Unis: deux condamnés exécutés en Oklahoma et en Floride,0
"Israël: le gouvernement limoge le chef du Shin Bet, l'agence de sécurité intérieure",0
"""Ils veulent avoir tous les avantages"" : Trump demande à la Cour suprême d'agir contre les juges qui s'opposent à lui",0
"Sa femme péruvienne est menacée d'expulsion, mais il ""ne regrette pas"" son vote pour Donald Trump",0
Irlande : l'ex-champion de MMA Conor McGregor annonce sa candidature à l'élection présidentielle,0
"L'énergie sombre pourrait évoluer au fil du temps, chamboulant notre vision de l'Univers",0
"Match raté, Bleus ""apathiques"" et ""laborieux"" : les mots de Didier Deschamps après Croatie-France",0
"Procès de Boualem Sansal : Macron souhaite une ""issue rapide"" et en appelle au président Tebboune",0
"Les notes des Bleus en Croatie : Konaté-Saliba calamiteux, Mbappé et Dembélé éteints, Maignan sauve l'honneur",0
Plan arabe pour Gaza: Macron en visite d'État en Égypte les 7 et 8 avril,0
"Corée du Nord : Kim Jong-un assiste à l'essai d'un nouveau missile antiaérien, avant d'accueillir Choïgou",0
Accident d'avion à Toronto : un rapport préliminaire indique que l'appareil est descendu trop vite,0
La bataille de l'eau s'envenime entre les États-Unis et le Mexique,0
"Croatie-France : catastrophiques et amorphes, les Bleus se noient à Split",0
Somme : un patron de supermarché condamné à 10 ans de prison pour viol et harcèlement sexuel sur des employées,0
"Ille-et-Vilaine : une enquête ouverte après le décès d'un enfant de 6 ans, les parents en garde à vue",0
"Donald Trump a signé un décret pour ""éliminer"" le ministère de l'Éducation",0
"""Transmettre un message de force"" : Gisèle Pelicot va ""raconter"" son ""histoire"" dans un livre en janvier 2026",0
"Chez les bébés, la mémoire travaille dès le plus jeune âge, selon une étude",0
"Croatie-France : qui est Jean-Michel Nicolier, ce Français célébré par le public croate ?",0
"Équateur : un mort, cinq blessés et deux disparus dans l'effondrement d'un pont",0
Tesla vandalisées : l'administration Trump annonce trois inculpations,0
Tesla incendiées : une enquête ouverte dans les Deux-Sèvres,0
Procès Le Scouarnec : l'ancien chirurgien a reconnu sa culpabilité pour l'intégralité des 299 victimes,0
Une enquête ouverte pour violences sexuelles dans un collège-lycée catholique de Haute-Savoie,0
Chine : une cabine de Hong Kong Airlines prend feu en plein vol,0
"Voitures électriques : la vice-présidente de BYD promet un ""bond"" des ventes en Europe en 2025",0
Niveau d'alerte maximum en Indonésie après une nouvelle éruption d'un volcan sur l'île de Florès,0
Un média des Houthis rapporte de nouvelles frappes américaines sur deux régions du Yémen,0
Istanbul : la police fait usage de balles en caoutchouc lors d'un rassemblement en soutien au maire arrêté,0
"Croatie-France: une attaque de feu, deux gagnants de novembre … Découvrez la compo des Bleus",0
"Facturations fictives, actes non réalisés… Les professionnels de santé, premiers fraudeurs de l'Assurance-maladie",0
Mortalité infantile : la France parmi les pays les moins bien classés de l'Union européenne,0
"""Un procès fantôme"" : l'avocat de Boualem Sansal dénonce ""un processus purement politique""",0
"Rougeole: depuis janvier, forte hausse du nombre de cas en France",0
Nantes : l'ex-conjoint d'une femme tuée mis en examen et incarcéré,0
Loi d'orientation agricole : le Conseil constitutionnel censure le principe clé sur la souveraineté alimentaire,0
Vosges : le meurtrier de la petite Rose s'est désisté de son appel,0
"À Nice, le procès d'une vaste dérive politico-financière dans la gestion des parkings de la Semiacs",0
Suède : deux personnes et un hélicoptère ont disparu dans une avalanche,0
Bouteille d'eau et stickers préventifs : l'eau d'une nouvelle école lyonnaise polluée au plomb et au nickel,0
"Scènes de combats, simulations d'assauts… La Marine nationale dévoile une bande-annonce saisissante de son prochain film",0
Portugal : sept blessés après le passage de la tempête Martinho,0
Un enfant de 4 ans entre la vie et la mort après avoir été renversé par une voiture près de Bordeaux,0
"Zeus, le cheval mécanique des Jeux olympiques 2024 visible à Lyon",0
"Blanc, Ducasse… La liste des 22 restaurants qui perdent des étoiles Michelin en 2025",0
"""Trump va au-delà de ce qu'avait prévu Orwell dans 1984"", assure le physicien et philosophe Étienne Klein",0
Afghanistan : libération d'un Américain détenu par les talibans,0
"IVG : le Sénat adopte une loi pour ""rendre justice"" aux femmes condamnées pour avoir avorté",0
"Vente d'alcool à emporter le soir : à Nice, la municipalité étend l'interdiction à trois secteurs supplémentaires",0
Rugby : Mauvaka suspendu trois semaines après sa charge dangereuse contre l'Écosse,0
Tesla rappelle 46.000 Cybertruck dont la carrosserie menace de se décoller,0
"Canicule, sécheresse et pluies diluviennes… À quelles conditions extrêmes la France doit-elle s'attendre en 2100 ?",0
"Nouvelle présidente du CIO : qui est Kirsty Coventry, ancienne championne de natation devenue ministre ?",0
Le recteur de la grande mosquée de Lyon attaqué pour avoir invité le Crif à la rupture du jeûne de Ramadan,0
Lille : un élève policier condamné à 10 mois de prison ferme après avoir fauché cinq personnes,0
"Élection au CIO : Kirsty Coventry, première femme présidente de l'histoire",0
"Perpignan : suspecté d'un viol en pleine rue, un mineur de 15 ans placé en garde à vue",0
Bouches-du-Rhône : six personnes en garde à vue pour un possible narchomicide,0
Val-de-Marne : interpellation d'un Algérien sous OQTF suspecté de tentative de meurtre dans les Yvelines,0
Jeune supporter de l'OM agressé à Nantes: 2 hommes condamnés à 14 mois de prison avec sursis,0
"""Imamoglu, tu n'es pas seul !"" : en Turquie, l'arrestation du maire d'Istanbul soulève des vagues de protestations",0
Canada : le premier ministre Mark Carney va déclencher des élections anticipées,0
"Netanyahou s'adresse ""aux jeunes"" sur TikTok et dénonce ""l'administration permanente"" qui penche ""toujours à gauche""",0
La métropole de Lyon vote une hausse des taxes pour les entreprises et les particuliers,0
"RDC : le M23 s'empare de Walikale, chef-lieu d'une importante zone minière, malgré un cessez-le-feu évoqué",0
"Aix-en-Provence : une femme chute du 7eétage d'un immeuble, l'hypothèse du suicide ""désormais privilégiée""",0
"Nantes : après un dangereux refus d'obtempérer, il se cache sous une caravane pour échapper à la police",0
"Après des perquisitions à son domicile et en mairie de Nice, Christian Estrosi jure n'avoir ""jamais reçu aucun cadeau""",0
